[-0.5809965436593034, 0.34366568190728347, 3.059940821451231, -2.1254987865456703, -0.6352223878990658, 1.228380963541452, 1.8967738955105844]
[-0.6183482322677218, 0.34921517650893463, 3.054841690508526, -2.1161840699077867, -0.6759981430809834, 1.2454989889132522, 1.917781026249827]
[-0.6556909982149596, 0.3547903830482946, 3.049732539634148, -2.1068658195555447, -0.716771169080421, 1.2626177135009875, 1.9387839512188993]
[-0.6930239780591106, 0.36039379202924343, 3.044611331336923, -2.097542702591434, -0.7575418703271761, 1.2797378505704269, 1.9597823120107924]
[-0.7303463054096261, 0.36602805706279684, 3.03947600553477, -2.088213301059504, -0.7983107851209104, 1.2968601764221928, 1.9807756649868953]
[-0.7676571086185948, 0.37169602290402204, 3.0343244773009563, -2.078876095896879, -0.839078597976926, 1.313985546178838, 2.0017634590774445]
[-0.8049555076936733, 0.37740075577616067, 3.0291546344796454, -2.0695294511346565, -0.8798461505768123, 1.3311149063326775, 2.0227450113901546]
[-0.8422406103872597, 0.38314557627759177, 3.023964335086218, -2.0601715983309754, -0.9206144514029965, 1.3482493040804242, 2.043719480708704]
[-0.8795115074238707, 0.3889340951739637, 3.0187514043575607, -2.0508006213327645, -0.9613846841339737, 1.3653898934673683, 2.064685838909584]
[-0.9167672668561925, 0.3947702523134139, 3.013513631231544, -2.041414441543152, -1.0021582148777974, 1.3825379383146856, 2.0856428402913956]
[-0.9540069275754484, 0.4006583588837629, 3.0082487639090214, -2.032010803853916, -1.0429365983557621, 1.399694811842432, 2.106588988850041]
[-0.9912294919788406, 0.406603143360949, 3.0029545039849665, -2.022587263302562, -1.083721583293724, 1.4168619929501216, 2.12752250364907]
[-1.028433917650239, 0.4126098016846005, 2.9976284985006654, -2.0131411722907937, -1.1245151175936543, 1.434041059416283, 2.1484412824624175]
[-1.065619107689087, 0.41868405228318656, 2.9922683292939105, -2.0036696678856623, -1.1653193542092743, 1.4512336787481102, 2.1693428635889567]
[-1.1027838982600375, 0.4248321962980353, 2.986871499958123, -1.9941696585103603, -1.2061366586666515, 1.468441597556024, 2.1902243852845573]
[-1.1399270045693628, 0.43106117504504504, 2.981435451440246, -1.9846378067592378, -1.246969619289757, 1.4856666285120343, 2.2110825415185897]
[-1.1770455078022164, 0.4373783537635691, 2.975958759414774, -1.9750704183420362, -1.287821082070078, 1.5029105825736269, 2.2319135107317805]
[-1.214079991020751, 0.4437818174439117, 2.970484894355303, -1.9654616265283706, -1.3286952302423916, 1.520173563645714, 2.252712064830821]
[-1.2478165995313804, 0.4498059075665156, 2.9653935473216246, -1.9565367057354797, -1.3661483390172753, 1.5360303973582916, 2.2718860570447377]
[-1.2745981517148295, 0.4548270710635841, 2.9612763072544923, -1.9493233507967331, -1.396023950750176, 1.5487084758520373, 2.287227290166203]
[-1.2938134253213955, 0.45873306719590906, 2.9582957158633, -1.9439896685231814, -1.4176492218475178, 1.5579079269538592, 2.2983843367473638]
[-1.3054624645423858, 0.46152654568142926, 2.9564793256166944, -1.9405360483657412, -1.4310014770791513, 1.563607866269301, 2.3053609482309296]
[-1.3096187085880224, 0.4632156466063767, 2.9557827951388003, -1.9389570768633568, -1.4360651102134565, 1.5657968821206867, 2.308163521179841]
[-1.3098404056643815, 0.4639120979069089, 2.9557065093521304, -1.9386427053295048, -1.4364920912083237, 1.5660072980806699, 2.3084561690532275]
